killing previous experiments...
initializing cxl memory...
I0914 15:28:37.015628 14365 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0914 15:28:37.015667 14365 Database.h:166] creating hash tables for database...
I0914 15:28:37.019378 14365 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0914 15:28:37.019538 14365 Database.h:146] district initialization finished in 0 milliseconds.
I0914 15:28:37.095942 14365 Database.h:146] customer initialization finished in 76 milliseconds.
I0914 15:28:37.110445 14365 Database.h:146] customer_name_idx initialization finished in 14 milliseconds.
I0914 15:28:37.152709 14365 Database.h:146] item initialization finished in 42 milliseconds.
I0914 15:28:37.320472 14365 Database.h:146] stock initialization finished in 167 milliseconds.
I0914 15:28:37.357107 14365 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0914 15:28:37.357125 14365 Coordinator.h:42] Coordinator initializes 2 workers.
I0914 15:28:37.358961 14365 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0914 15:28:37.359100 14365 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:28:37.360229 14365 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:28:37.361374 14365 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:28:37.362527 14365 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:28:37.363672 14365 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:28:37.364821 14365 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:28:37.365971 14365 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:28:37.367125 14365 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:28:37.368283 14365 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 503 Bytes)
I0914 15:28:37.368476 14379 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0914 15:28:37.368484 14365 Coordinator.h:414] Coordinator 0 failed to connect 1(192.168.100.3:1234)'s listener 0, retry in 5 seconds.
I0914 15:28:42.368655 14365 Socket.h:69] Disabling nagle
I0914 15:28:42.368669 14365 Coordinator.h:423] Coordinator 0 connected to 1
I0914 15:28:42.368757 14365 Socket.h:69] Disabling nagle
I0914 15:28:42.368758 14365 Coordinator.h:423] Coordinator 0 connected to 2
I0914 15:28:42.368773 14379 Socket.h:69] Disabling nagle
I0914 15:28:42.368793 14379 Coordinator.h:383] Listener accepted connection from coordinator 1
I0914 15:28:42.368803 14379 Socket.h:69] Disabling nagle
I0914 15:28:42.368805 14379 Coordinator.h:383] Listener accepted connection from coordinator 2
I0914 15:28:42.368809 14379 Socket.h:69] Disabling nagle
I0914 15:28:42.368810 14379 Coordinator.h:383] Listener accepted connection from coordinator 5
I0914 15:28:42.368830 14365 Socket.h:69] Disabling nagle
I0914 15:28:42.368832 14365 Coordinator.h:423] Coordinator 0 connected to 3
I0914 15:28:42.368901 14365 Socket.h:69] Disabling nagle
I0914 15:28:42.368902 14365 Coordinator.h:423] Coordinator 0 connected to 4
I0914 15:28:42.368954 14365 Socket.h:69] Disabling nagle
I0914 15:28:42.368956 14365 Coordinator.h:423] Coordinator 0 connected to 5
I0914 15:28:42.368976 14379 Socket.h:69] Disabling nagle
I0914 15:28:42.368978 14379 Coordinator.h:383] Listener accepted connection from coordinator 7
I0914 15:28:42.368999 14379 Socket.h:69] Disabling nagle
I0914 15:28:42.369000 14379 Coordinator.h:383] Listener accepted connection from coordinator 3
I0914 15:28:42.369009 14365 Socket.h:69] Disabling nagle
I0914 15:28:42.369009 14379 Socket.h:69] Disabling nagle
I0914 15:28:42.369012 14365 Coordinator.h:423] Coordinator 0 connected to 6
I0914 15:28:42.369014 14379 Coordinator.h:383] Listener accepted connection from coordinator 6
I0914 15:28:42.369077 14379 Socket.h:69] Disabling nagle
I0914 15:28:42.369081 14379 Coordinator.h:383] Listener accepted connection from coordinator 4
I0914 15:28:42.369082 14379 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0914 15:28:42.369081 14365 Socket.h:69] Disabling nagle
I0914 15:28:42.369097 14365 Coordinator.h:423] Coordinator 0 connected to 7
I0914 15:28:42.369153 14365 Coordinator.h:435] Coordinator 0 connected to all peers.
I0914 15:28:42.369169 14365 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0914 15:28:42.369271 14365 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0914 15:28:42.369308 14380 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0914 15:28:42.369333 14365 Coordinator.h:146] Coordinator starts to run 3 workers.
I0914 15:28:42.369352 14381 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0914 15:28:42.369383 14382 Executor.h:74] Executor 0 starts.
I0914 15:28:42.369405 14382 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0914 15:28:42.369431 14384 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0914 15:28:42.369470 14383 Executor.h:74] Executor 1 starts.
I0914 15:28:42.369477 14383 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0914 15:28:43.369494 14365 Coordinator.h:237] commit: 136408 abort: 6416 (648/5399/369), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 0, avg network size: 0, si_in_serializable: 0 0 %, local: 0 %, local_access: 1965572, local_cxl_access: 0 (0%), remote_access: 0, remote_access_with_req: 0 (-nan%), data_move_in: 0, n_data_move_out: 0
I0914 15:41:00.694212 15072 Coordinator.h:237] commit: 66656 abort: 3229 (367/2629/233), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18952, avg network size: 0.284325, si_in_serializable: 0 0 %, local: 62.716 %, local_access: 921534, local_cxl_access: 349374 (37.9122%), remote_access: 40839, remote_access_with_req: 655 (1.60386%), data_move_in: 663, n_data_move_out: 0
I0914 15:41:01.694396 15072 Coordinator.h:237] commit: 66311 abort: 3210 (320/2700/190), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17876, avg network size: 0.269578, si_in_serializable: 0 0 %, local: 62.9488 %, local_access: 913816, local_cxl_access: 346258 (37.8914%), remote_access: 40873, remote_access_with_req: 619 (1.51445%), data_move_in: 625, n_data_move_out: 0
I0914 15:41:02.694559 15072 Coordinator.h:237] commit: 66325 abort: 3196 (297/2668/231), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17304, avg network size: 0.260897, si_in_serializable: 0 0 %, local: 62.9582 %, local_access: 917002, local_cxl_access: 347756 (37.9231%), remote_access: 40818, remote_access_with_req: 603 (1.47729%), data_move_in: 642, n_data_move_out: 0
I0914 15:41:03.694739 15072 Coordinator.h:237] commit: 65887 abort: 3202 (328/2675/199), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18136, avg network size: 0.275259, si_in_serializable: 0 0 %, local: 63.0397 %, local_access: 910680, local_cxl_access: 346253 (38.0214%), remote_access: 40682, remote_access_with_req: 629 (1.54614%), data_move_in: 616, n_data_move_out: 0
I0914 15:41:04.694905 15072 Coordinator.h:237] commit: 65915 abort: 3161 (320/2599/242), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17212, avg network size: 0.261124, si_in_serializable: 0 0 %, local: 62.8916 %, local_access: 918881, local_cxl_access: 350361 (38.1291%), remote_access: 40534, remote_access_with_req: 597 (1.47284%), data_move_in: 585, n_data_move_out: 0
I0914 15:41:05.695101 15072 Coordinator.h:237] commit: 65756 abort: 3249 (327/2692/230), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17096, avg network size: 0.259991, si_in_serializable: 0 0 %, local: 62.8673 %, local_access: 908439, local_cxl_access: 345327 (38.0132%), remote_access: 40503, remote_access_with_req: 592 (1.46162%), data_move_in: 591, n_data_move_out: 0
I0914 15:41:06.695290 15072 Coordinator.h:237] commit: 66051 abort: 3220 (365/2638/217), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17144, avg network size: 0.259557, si_in_serializable: 0 0 %, local: 62.7015 %, local_access: 912800, local_cxl_access: 347067 (38.0222%), remote_access: 40555, remote_access_with_req: 596 (1.46961%), data_move_in: 579, n_data_move_out: 0
I0914 15:41:07.695487 15072 Coordinator.h:237] commit: 65716 abort: 3217 (332/2709/176), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16640, avg network size: 0.253211, si_in_serializable: 0 0 %, local: 62.9466 %, local_access: 908476, local_cxl_access: 345323 (38.0112%), remote_access: 40589, remote_access_with_req: 577 (1.42157%), data_move_in: 571, n_data_move_out: 0
I0914 15:41:08.695649 15072 Coordinator.h:237] commit: 65787 abort: 3194 (307/2669/218), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17372, avg network size: 0.264064, si_in_serializable: 0 0 %, local: 62.6476 %, local_access: 908430, local_cxl_access: 345960 (38.0833%), remote_access: 40358, remote_access_with_req: 604 (1.49661%), data_move_in: 542, n_data_move_out: 0
I0914 15:41:09.695834 15072 Coordinator.h:237] commit: 65671 abort: 3123 (326/2571/226), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16048, avg network size: 0.24437, si_in_serializable: 0 0 %, local: 62.8481 %, local_access: 910339, local_cxl_access: 347356 (38.1568%), remote_access: 40362, remote_access_with_req: 558 (1.38249%), data_move_in: 550, n_data_move_out: 0
I0914 15:41:10.696022 15072 Coordinator.h:237] commit: 65858 abort: 3125 (360/2565/200), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15732, avg network size: 0.238878, si_in_serializable: 0 0 %, local: 62.8549 %, local_access: 913554, local_cxl_access: 349188 (38.223%), remote_access: 40474, remote_access_with_req: 546 (1.34901%), data_move_in: 586, n_data_move_out: 0
I0914 15:41:11.696204 15072 Coordinator.h:237] commit: 65956 abort: 3133 (358/2606/169), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15092, avg network size: 0.228819, si_in_serializable: 0 0 %, local: 62.4977 %, local_access: 912083, local_cxl_access: 348235 (38.1802%), remote_access: 40345, remote_access_with_req: 524 (1.2988%), data_move_in: 551, n_data_move_out: 0
I0914 15:41:12.696372 15072 Coordinator.h:237] commit: 65731 abort: 3057 (311/2508/238), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16436, avg network size: 0.250049, si_in_serializable: 0 0 %, local: 62.771 %, local_access: 911391, local_cxl_access: 348734 (38.2639%), remote_access: 40335, remote_access_with_req: 571 (1.41564%), data_move_in: 519, n_data_move_out: 0
I0914 15:41:13.696550 15072 Coordinator.h:237] commit: 65269 abort: 3164 (314/2625/225), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15612, avg network size: 0.239195, si_in_serializable: 0 0 %, local: 62.8537 %, local_access: 906501, local_cxl_access: 346497 (38.2236%), remote_access: 40232, remote_access_with_req: 542 (1.34719%), data_move_in: 491, n_data_move_out: 0
I0914 15:41:14.696713 15072 Coordinator.h:237] commit: 65387 abort: 3111 (323/2585/203), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14568, avg network size: 0.222797, si_in_serializable: 0 0 %, local: 63.1272 %, local_access: 906563, local_cxl_access: 346464 (38.2173%), remote_access: 40413, remote_access_with_req: 506 (1.25207%), data_move_in: 511, n_data_move_out: 0
I0914 15:41:15.696894 15072 Coordinator.h:237] commit: 65712 abort: 3071 (312/2543/216), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15380, avg network size: 0.234052, si_in_serializable: 0 0 %, local: 62.6522 %, local_access: 909677, local_cxl_access: 347840 (38.2377%), remote_access: 40239, remote_access_with_req: 536 (1.33204%), data_move_in: 462, n_data_move_out: 0
I0914 15:41:16.697055 15072 Coordinator.h:237] commit: 65270 abort: 3133 (333/2596/204), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14108, avg network size: 0.216148, si_in_serializable: 0 0 %, local: 62.8865 %, local_access: 905172, local_cxl_access: 346216 (38.2486%), remote_access: 40214, remote_access_with_req: 490 (1.21848%), data_move_in: 475, n_data_move_out: 0
I0914 15:41:17.697232 15072 Coordinator.h:237] commit: 65574 abort: 3074 (317/2551/206), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14596, avg network size: 0.222588, si_in_serializable: 0 0 %, local: 62.8923 %, local_access: 904715, local_cxl_access: 345877 (38.2305%), remote_access: 40284, remote_access_with_req: 507 (1.25856%), data_move_in: 516, n_data_move_out: 0
I0914 15:41:18.697391 15072 Coordinator.h:237] commit: 65517 abort: 3127 (346/2584/197), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13404, avg network size: 0.204588, si_in_serializable: 0 0 %, local: 62.6692 %, local_access: 907321, local_cxl_access: 346891 (38.2324%), remote_access: 40212, remote_access_with_req: 467 (1.16134%), data_move_in: 466, n_data_move_out: 0
I0914 15:41:19.697568 15072 Coordinator.h:237] commit: 65243 abort: 3095 (303/2599/193), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13984, avg network size: 0.214337, si_in_serializable: 0 0 %, local: 62.8788 %, local_access: 903111, local_cxl_access: 345472 (38.2535%), remote_access: 40141, remote_access_with_req: 486 (1.21073%), data_move_in: 468, n_data_move_out: 0
I0914 15:41:20.697736 15072 Coordinator.h:237] commit: 65519 abort: 3182 (347/2611/224), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13388, avg network size: 0.204338, si_in_serializable: 0 0 %, local: 62.7925 %, local_access: 902588, local_cxl_access: 345151 (38.2401%), remote_access: 40257, remote_access_with_req: 465 (1.15508%), data_move_in: 454, n_data_move_out: 0
I0914 15:41:21.697916 15072 Coordinator.h:237] commit: 65580 abort: 3071 (356/2502/213), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13164, avg network size: 0.200732, si_in_serializable: 0 0 %, local: 62.8439 %, local_access: 906104, local_cxl_access: 347108 (38.3077%), remote_access: 40308, remote_access_with_req: 457 (1.13377%), data_move_in: 465, n_data_move_out: 0
I0914 15:41:22.698076 15072 Coordinator.h:237] commit: 65393 abort: 3173 (364/2588/221), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13304, avg network size: 0.203447, si_in_serializable: 0 0 %, local: 62.4639 %, local_access: 905247, local_cxl_access: 346558 (38.2833%), remote_access: 39903, remote_access_with_req: 464 (1.16282%), data_move_in: 440, n_data_move_out: 0
I0914 15:41:23.698259 15072 Coordinator.h:237] commit: 64242 abort: 3181 (307/2619/255), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 12588, avg network size: 0.195947, si_in_serializable: 0 0 %, local: 62.9588 %, local_access: 889570, local_cxl_access: 340269 (38.251%), remote_access: 39625, remote_access_with_req: 437 (1.10284%), data_move_in: 462, n_data_move_out: 0
I0914 15:41:23.698362 15072 Coordinator.h:275] average commit: 65844.8 abort: 3171.43 (331.8/2622.5/217.133), abort_rate: 0.038303, network size: 492200, avg network size: 0.249172, si_in_serializable: 0 0 %, local: 62.8211 %, local_access: 27349720, local_cxl_access: 10420677 (38.1016%), remote_access: 1214501, remote_access_with_req: 17085 (1.40675%), data_move_in: 16939, data_move_out: 0
I0914 15:41:23.698426 15072 Executor.h:199] Worker 0 latency: 18 us (50%) 35 us (75%) 72 us (95%) 166 us (99%). dist txn latency: 18 us (50%) 52 us (75%) 94 us (95%) 173 us (99%)  avg 34 us . local txn latency: 18 us (50%) 26 us (75%) 34 us (95%) 149 us (99%)  avg 20 us. txn commit latency: 18 us (50%) 35 us (75%) 74 us (95%) 168 us (99%) avg 29 us.
 LOCAL txn stall 582 us,  local_work 10 us,  remote_work 0 us,  commit_work 4 us,  commit_prepare 2 us,  commit_persistence 0 us,  commit_write_back 0 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 1230 us,  local_work 21 us,  remote_work 1 us,  commit_work 4 us,  commit_prepare 2 us,  commit_persistence 0 us,  commit_write_back 0 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0914 15:41:23.708427 15072 Executor.h:230] message stats, type: 0 count: 0 total size: 0
I0914 15:41:23.708483 15072 Executor.h:230] message stats, type: 1 count: 0 total size: 0
I0914 15:41:23.708526 15072 Executor.h:230] message stats, type: 2 count: 0 total size: 0
I0914 15:41:23.708568 15072 Executor.h:230] message stats, type: 3 count: 0 total size: 0
I0914 15:41:23.708609 15072 Executor.h:230] message stats, type: 4 count: 84731 total size: 2469428
I0914 15:41:23.708650 15072 Executor.h:230] message stats, type: 5 count: 85062 total size: 1105806
I0914 15:41:23.708691 15072 Executor.h:230] message stats, type: 6 count: 0 total size: 0
I0914 15:41:23.708997 15090 Executor.h:194] Executor 1 exits.
I0914 15:41:23.708997 15089 Executor.h:194] Executor 0 exits.
I0914 15:41:23.709091 15091 Manager.h:228] Manager(worker id = 2) on the coordinator node exits.
I0914 15:41:23.709709 15072 Executor.h:199] Worker 1 latency: 18 us (50%) 36 us (75%) 75 us (95%) 168 us (99%). dist txn latency: 19 us (50%) 53 us (75%) 96 us (95%) 175 us (99%)  avg 34 us . local txn latency: 18 us (50%) 27 us (75%) 34 us (95%) 149 us (99%)  avg 21 us. txn commit latency: 18 us (50%) 35 us (75%) 75 us (95%) 166 us (99%) avg 29 us.
 LOCAL txn stall 526 us,  local_work 10 us,  remote_work 0 us,  commit_work 4 us,  commit_prepare 2 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 1296 us,  local_work 21 us,  remote_work 1 us,  commit_work 4 us,  commit_prepare 2 us,  commit_persistence 0 us,  commit_write_back 0 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0914 15:41:23.719060 15072 CXLMemory.h:132] CXL memory usage: size_index_usage: 7961952 size_index_allocation: 7961952 size_index_free: 0 size_data_usage: 79000012 size_data_allocation: 79000012 size_data_free: 0 size_transport_usage: 16777664 size_transport_allocation: 16777664 size_transport_free: 0
I0914 15:41:23.719303 15072 Coordinator.h:492] Global Stats: total_commit: 525353 total_size_index_usage: 45754688 total_size_data_usage: 631932392 total_size_transport_usage: 16777664
I0914 15:41:24.719385 15087 Dispatcher.h:153] Incoming Dispatcher exits, network size: 26039404. socket_message_recv_latency(50th) 2 socket_message_recv_latency(75th) 2 socket_message_recv_latency(95th) 3 socket_message_recv_latency(99th) 4 internal_message_recv_latency(50th) 0 socket_message_recv_cnt 3558 socket_read_syscall 214209298 internal_message_recv_cnt 0
I0914 15:41:24.719389 15088 Dispatcher.h:268] Outgoing Dispatcher exits, network size: 26044942. msg_send_latency(50th) 0 msg_send_latency(75th) 0 msg_send_latency(95th) 0 msg_send_latency(99th) 0 msg_send_latency(avg) 0 msg_gen_to_sent_latency(50th) 31 msg_gen_to_sent_latency(75th) 8267 msg_gen_to_sent_latency(95th) 28343 msg_gen_to_sent_latency(99th) 47426 msg_gen_to_queue_latency(50th) 0 msg_gen_to_queue_latency(75th) 0 msg_gen_to_queue_latency(95th) 0 msg_gen_to_queue_latency(99th) 0 msg_disp_ltc(50th) 0 msg_disp_ltc(75th) 0 msg_disp_ltc(95th) 0 msg_disp_ltc(99th) 0 msg_disp_ltc(100th) 0 send_ltc(50th) 2 send_ltc(75th) 2 send_ltc(95th) 2 send_ltc(99th) 3 send_ltc(100th) 16 send_ltc(avg) 1 sendto_cnt 335469 network_size 26044942 network_msg_cnt 337892 network_msg_group_size avg 0 50th 1 internal_network_size 0 internal_network_msg_cnt 0
I0914 15:41:24.770722 15072 Coordinator.h:96] round_trip_latency 30 (50th) 98 (75th) 102 (95th) 102 (99th) 
I0914 15:41:24.770857 15072 Coordinator.h:318] Coordinator exits.
killing previous experiments...
killing previous experiments...
initializing cxl memory...
I0914 15:42:02.939848 15218 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0914 15:42:02.939885 15218 Database.h:166] creating hash tables for database...
I0914 15:42:02.943593 15218 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0914 15:42:02.943755 15218 Database.h:146] district initialization finished in 0 milliseconds.
I0914 15:42:03.020131 15218 Database.h:146] customer initialization finished in 76 milliseconds.
I0914 15:42:03.034590 15218 Database.h:146] customer_name_idx initialization finished in 14 milliseconds.
I0914 15:42:03.077546 15218 Database.h:146] item initialization finished in 42 milliseconds.
I0914 15:42:03.245731 15218 Database.h:146] stock initialization finished in 168 milliseconds.
I0914 15:42:03.282533 15218 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0914 15:42:03.282552 15218 Coordinator.h:42] Coordinator initializes 2 workers.
I0914 15:42:03.284315 15218 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0914 15:42:03.284446 15218 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:42:03.285568 15218 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:42:03.286717 15218 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:42:03.287863 15218 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:42:03.289002 15218 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:42:03.290149 15218 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:42:03.291297 15218 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:42:03.292451 15218 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:42:03.293602 15218 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 503 Bytes)
I0914 15:42:03.293808 15232 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0914 15:42:03.293829 15218 Coordinator.h:414] Coordinator 0 failed to connect 1(192.168.100.3:1234)'s listener 0, retry in 5 seconds.
I0914 15:42:08.294006 15218 Socket.h:69] Disabling nagle
I0914 15:42:08.294023 15218 Coordinator.h:423] Coordinator 0 connected to 1
I0914 15:42:08.294072 15232 Socket.h:69] Disabling nagle
I0914 15:42:08.294085 15232 Coordinator.h:383] Listener accepted connection from coordinator 3
I0914 15:42:08.294174 15232 Socket.h:69] Disabling nagle
I0914 15:42:08.294175 15232 Coordinator.h:383] Listener accepted connection from coordinator 6
I0914 15:42:08.294183 15218 Socket.h:69] Disabling nagle
I0914 15:42:08.294186 15218 Coordinator.h:423] Coordinator 0 connected to 2
I0914 15:42:08.294284 15218 Socket.h:69] Disabling nagle
I0914 15:42:08.294288 15218 Coordinator.h:423] Coordinator 0 connected to 3
I0914 15:42:08.294292 15232 Socket.h:69] Disabling nagle
I0914 15:42:08.294296 15232 Coordinator.h:383] Listener accepted connection from coordinator 5
I0914 15:42:08.294356 15218 Socket.h:69] Disabling nagle
I0914 15:42:08.294360 15218 Coordinator.h:423] Coordinator 0 connected to 4
I0914 15:42:08.294394 15232 Socket.h:69] Disabling nagle
I0914 15:42:08.294396 15232 Coordinator.h:383] Listener accepted connection from coordinator 2
I0914 15:42:08.294402 15232 Socket.h:69] Disabling nagle
I0914 15:42:08.294404 15232 Coordinator.h:383] Listener accepted connection from coordinator 1
I0914 15:42:08.294409 15232 Socket.h:69] Disabling nagle
I0914 15:42:08.294420 15232 Coordinator.h:383] Listener accepted connection from coordinator 7
I0914 15:42:08.294420 15218 Socket.h:69] Disabling nagle
I0914 15:42:08.294423 15218 Coordinator.h:423] Coordinator 0 connected to 5
I0914 15:42:08.294426 15232 Socket.h:69] Disabling nagle
I0914 15:42:08.294427 15232 Coordinator.h:383] Listener accepted connection from coordinator 4
I0914 15:42:08.294430 15232 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0914 15:42:08.294498 15218 Socket.h:69] Disabling nagle
I0914 15:42:08.294502 15218 Coordinator.h:423] Coordinator 0 connected to 6
I0914 15:42:08.294550 15218 Socket.h:69] Disabling nagle
I0914 15:42:08.294552 15218 Coordinator.h:423] Coordinator 0 connected to 7
I0914 15:42:08.294557 15218 Coordinator.h:435] Coordinator 0 connected to all peers.
I0914 15:42:08.294576 15218 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0914 15:42:08.294687 15218 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
