killing previous experiments...
initializing cxl memory...
I0914 14:57:17.155953 12391 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0914 14:57:17.155990 12391 Database.h:166] creating hash tables for database...
I0914 14:57:17.159739 12391 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0914 14:57:17.159961 12391 Database.h:146] district initialization finished in 0 milliseconds.
I0914 14:57:17.235977 12391 Database.h:146] customer initialization finished in 76 milliseconds.
I0914 14:57:17.250433 12391 Database.h:146] customer_name_idx initialization finished in 14 milliseconds.
I0914 14:57:17.292694 12391 Database.h:146] item initialization finished in 42 milliseconds.
I0914 14:57:17.460824 12391 Database.h:146] stock initialization finished in 168 milliseconds.
I0914 14:57:17.497403 12391 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0914 14:57:17.497417 12391 Coordinator.h:42] Coordinator initializes 2 workers.
I0914 14:57:17.499179 12391 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0914 14:57:17.499352 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.500507 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.501682 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.502862 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.504040 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.505187 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.506328 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.507475 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.508622 12391 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 503 Bytes)
I0914 14:57:17.508754 12405 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0914 14:57:17.508874 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.508888 12391 Coordinator.h:423] Coordinator 0 connected to 1
I0914 14:57:17.508955 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.508957 12391 Coordinator.h:423] Coordinator 0 connected to 2
I0914 14:57:17.509033 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509037 12391 Coordinator.h:423] Coordinator 0 connected to 3
I0914 14:57:17.509352 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509361 12405 Coordinator.h:383] Listener accepted connection from coordinator 5
I0914 14:57:17.509367 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509368 12405 Coordinator.h:383] Listener accepted connection from coordinator 1
I0914 14:57:17.509368 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509375 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509389 12405 Coordinator.h:383] Listener accepted connection from coordinator 3
I0914 14:57:17.509384 12391 Coordinator.h:423] Coordinator 0 connected to 4
I0914 14:57:17.509394 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509402 12405 Coordinator.h:383] Listener accepted connection from coordinator 4
I0914 14:57:17.509406 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509408 12405 Coordinator.h:383] Listener accepted connection from coordinator 2
I0914 14:57:17.509466 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509469 12391 Coordinator.h:423] Coordinator 0 connected to 5
I0914 14:57:17.509583 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509588 12391 Coordinator.h:423] Coordinator 0 connected to 6
I0914 14:57:17.509671 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509683 12391 Coordinator.h:423] Coordinator 0 connected to 7
I0914 14:57:22.509250 12405 Socket.h:69] Disabling nagle
I0914 14:57:22.509258 12405 Coordinator.h:383] Listener accepted connection from coordinator 7
I0914 14:57:22.509418 12405 Socket.h:69] Disabling nagle
I0914 14:57:22.509423 12405 Coordinator.h:383] Listener accepted connection from coordinator 6
I0914 14:57:22.509423 12405 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0914 14:57:22.509493 12391 Coordinator.h:435] Coordinator 0 connected to all peers.
I0914 14:57:22.509518 12391 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0914 14:57:22.509531 12391 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0914 14:57:22.509585 12406 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0914 14:57:22.509606 12391 Coordinator.h:146] Coordinator starts to run 3 workers.
I0914 14:57:22.509624 12407 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0914 14:57:22.509675 12408 Executor.h:74] Executor 0 starts.
I0914 14:57:22.509714 12408 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0914 14:57:22.509729 12410 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0914 14:57:22.509766 12409 Executor.h:74] Executor 1 starts.
I0914 14:57:22.509773 12409 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0914 14:57:23.509788 12391 Coordinator.h:237] commit: 136332 abort: 6437 (718/5324/395), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 0, avg network size: 0, si_in_serializable: 0 0 %, local: 0 %, local_access: 1971189, local_cxl_access: 0 (0%), remote_access: 0, remote_access_with_req: 0 (-nan%), data_move_in: 0, n_data_move_out: 0
I0914 15:09:42.091305 13095 Coordinator.h:237] commit: 67182 abort: 3230 (342/2663/225), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17812, avg network size: 0.265131, si_in_serializable: 0 0 %, local: 62.618 %, local_access: 933123, local_cxl_access: 355047 (38.0493%), remote_access: 41136, remote_access_with_req: 616 (1.49747%), data_move_in: 627, n_data_move_out: 0
I0914 15:09:43.091384 13095 Coordinator.h:237] commit: 67209 abort: 3208 (351/2650/207), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16640, avg network size: 0.247586, si_in_serializable: 0 0 %, local: 62.8472 %, local_access: 929637, local_cxl_access: 353882 (38.0667%), remote_access: 41370, remote_access_with_req: 575 (1.3899%), data_move_in: 581, n_data_move_out: 0
I0914 15:09:44.091470 13095 Coordinator.h:237] commit: 67366 abort: 3120 (338/2564/218), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17424, avg network size: 0.258647, si_in_serializable: 0 0 %, local: 62.6933 %, local_access: 930177, local_cxl_access: 354173 (38.0759%), remote_access: 41183, remote_access_with_req: 604 (1.46662%), data_move_in: 632, n_data_move_out: 0
I0914 15:09:45.091555 13095 Coordinator.h:237] commit: 66844 abort: 3162 (305/2642/215), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17540, avg network size: 0.262402, si_in_serializable: 0 0 %, local: 62.6234 %, local_access: 927342, local_cxl_access: 353709 (38.1422%), remote_access: 41009, remote_access_with_req: 608 (1.4826%), data_move_in: 574, n_data_move_out: 0
I0914 15:09:46.091640 13095 Coordinator.h:237] commit: 66884 abort: 3145 (337/2590/218), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17052, avg network size: 0.254949, si_in_serializable: 0 0 %, local: 62.9523 %, local_access: 926286, local_cxl_access: 353407 (38.1531%), remote_access: 41262, remote_access_with_req: 591 (1.43231%), data_move_in: 561, n_data_move_out: 0
I0914 15:09:47.091725 13095 Coordinator.h:237] commit: 67381 abort: 3203 (331/2662/210), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16548, avg network size: 0.245589, si_in_serializable: 0 0 %, local: 62.5785 %, local_access: 929155, local_cxl_access: 353531 (38.0487%), remote_access: 41204, remote_access_with_req: 573 (1.39064%), data_move_in: 594, n_data_move_out: 0
I0914 15:09:48.091811 13095 Coordinator.h:237] commit: 66560 abort: 3294 (354/2703/237), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15248, avg network size: 0.229087, si_in_serializable: 0 0 %, local: 62.9267 %, local_access: 920351, local_cxl_access: 350612 (38.0955%), remote_access: 41165, remote_access_with_req: 530 (1.2875%), data_move_in: 539, n_data_move_out: 0
I0914 15:09:49.091897 13095 Coordinator.h:237] commit: 66443 abort: 3247 (346/2643/258), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15576, avg network size: 0.234427, si_in_serializable: 0 0 %, local: 62.7199 %, local_access: 922336, local_cxl_access: 352176 (38.183%), remote_access: 40811, remote_access_with_req: 541 (1.32562%), data_move_in: 521, n_data_move_out: 0
I0914 15:09:50.091985 13095 Coordinator.h:237] commit: 66632 abort: 3128 (330/2536/262), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16952, avg network size: 0.254412, si_in_serializable: 0 0 %, local: 62.6486 %, local_access: 924104, local_cxl_access: 353633 (38.2677%), remote_access: 40784, remote_access_with_req: 589 (1.44419%), data_move_in: 533, n_data_move_out: 0
I0914 15:09:51.092067 13095 Coordinator.h:237] commit: 66659 abort: 3254 (322/2729/203), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14676, avg network size: 0.220165, si_in_serializable: 0 0 %, local: 62.8767 %, local_access: 919638, local_cxl_access: 350406 (38.1026%), remote_access: 41080, remote_access_with_req: 508 (1.23661%), data_move_in: 510, n_data_move_out: 0
I0914 15:09:52.092152 13095 Coordinator.h:237] commit: 66075 abort: 3263 (345/2685/233), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16144, avg network size: 0.244328, si_in_serializable: 0 0 %, local: 62.9663 %, local_access: 910443, local_cxl_access: 346748 (38.0856%), remote_access: 40809, remote_access_with_req: 559 (1.3698%), data_move_in: 491, n_data_move_out: 0
I0914 15:09:53.092232 13095 Coordinator.h:237] commit: 66522 abort: 3150 (321/2617/212), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15032, avg network size: 0.22597, si_in_serializable: 0 0 %, local: 62.665 %, local_access: 920486, local_cxl_access: 351836 (38.2229%), remote_access: 40713, remote_access_with_req: 522 (1.28215%), data_move_in: 492, n_data_move_out: 0
I0914 15:09:54.092317 13095 Coordinator.h:237] commit: 66684 abort: 3136 (337/2613/186), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13996, avg network size: 0.209885, si_in_serializable: 0 0 %, local: 62.9206 %, local_access: 915487, local_cxl_access: 349276 (38.1519%), remote_access: 40990, remote_access_with_req: 487 (1.18809%), data_move_in: 509, n_data_move_out: 0
I0914 15:09:55.092399 13095 Coordinator.h:237] commit: 66209 abort: 3205 (297/2675/233), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14192, avg network size: 0.214352, si_in_serializable: 0 0 %, local: 62.638 %, local_access: 916786, local_cxl_access: 350203 (38.199%), remote_access: 40767, remote_access_with_req: 494 (1.21176%), data_move_in: 497, n_data_move_out: 0
I0914 15:09:56.092479 13095 Coordinator.h:237] commit: 66345 abort: 3106 (322/2576/208), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13788, avg network size: 0.207823, si_in_serializable: 0 0 %, local: 62.5684 %, local_access: 920282, local_cxl_access: 352737 (38.3292%), remote_access: 40550, remote_access_with_req: 478 (1.17879%), data_move_in: 479, n_data_move_out: 0
I0914 15:09:57.092566 13095 Coordinator.h:237] commit: 65585 abort: 3198 (325/2643/230), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14556, avg network size: 0.221941, si_in_serializable: 0 0 %, local: 62.8848 %, local_access: 912550, local_cxl_access: 350158 (38.3714%), remote_access: 40413, remote_access_with_req: 503 (1.24465%), data_move_in: 473, n_data_move_out: 0
I0914 15:09:58.092646 13095 Coordinator.h:237] commit: 66255 abort: 3070 (332/2536/202), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14508, avg network size: 0.218972, si_in_serializable: 0 0 %, local: 62.5326 %, local_access: 919824, local_cxl_access: 352862 (38.3619%), remote_access: 40581, remote_access_with_req: 504 (1.24196%), data_move_in: 438, n_data_move_out: 0
I0914 15:09:59.092731 13095 Coordinator.h:237] commit: 66255 abort: 3196 (337/2658/201), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13724, avg network size: 0.207139, si_in_serializable: 0 0 %, local: 62.8541 %, local_access: 912275, local_cxl_access: 348755 (38.2292%), remote_access: 40855, remote_access_with_req: 476 (1.1651%), data_move_in: 447, n_data_move_out: 0
I0914 15:10:00.092815 13095 Coordinator.h:237] commit: 65756 abort: 3128 (316/2563/249), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14140, avg network size: 0.215037, si_in_serializable: 0 0 %, local: 62.8019 %, local_access: 913359, local_cxl_access: 350502 (38.3751%), remote_access: 40366, remote_access_with_req: 491 (1.21637%), data_move_in: 445, n_data_move_out: 0
I0914 15:10:01.092901 13095 Coordinator.h:237] commit: 65789 abort: 3252 (350/2698/204), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13064, avg network size: 0.198574, si_in_serializable: 0 0 %, local: 62.6397 %, local_access: 912432, local_cxl_access: 349796 (38.3367%), remote_access: 40455, remote_access_with_req: 453 (1.11976%), data_move_in: 434, n_data_move_out: 0
I0914 15:10:02.092979 13095 Coordinator.h:237] commit: 66074 abort: 3139 (307/2612/220), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 12464, avg network size: 0.188637, si_in_serializable: 0 0 %, local: 62.7297 %, local_access: 914629, local_cxl_access: 350608 (38.3334%), remote_access: 40517, remote_access_with_req: 432 (1.06622%), data_move_in: 476, n_data_move_out: 0
I0914 15:10:03.093055 13095 Coordinator.h:237] commit: 65997 abort: 3118 (331/2544/243), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 12152, avg network size: 0.18413, si_in_serializable: 0 0 %, local: 63.0104 %, local_access: 911100, local_cxl_access: 349373 (38.3463%), remote_access: 40730, remote_access_with_req: 424 (1.041%), data_move_in: 462, n_data_move_out: 0
I0914 15:10:04.093132 13095 Coordinator.h:237] commit: 65748 abort: 3043 (300/2532/211), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13472, avg network size: 0.204904, si_in_serializable: 0 0 %, local: 62.8932 %, local_access: 909062, local_cxl_access: 348409 (38.3262%), remote_access: 40345, remote_access_with_req: 467 (1.15752%), data_move_in: 447, n_data_move_out: 0
I0914 15:10:04.093151 13095 Coordinator.h:275] average commit: 66699.4 abort: 3193.3 (330.1/2641.47/221.733), abort_rate: 0.0380939, network size: 476908, avg network size: 0.238337, si_in_serializable: 0 0 %, local: 62.7792 %, local_access: 27690569, local_cxl_access: 10563853 (38.1496%), remote_access: 1229641, remote_access_with_req: 16538 (1.34495%), data_move_in: 16317, data_move_out: 0
I0914 15:10:04.093161 13095 Executor.h:199] Worker 0 latency: 18 us (50%) 36 us (75%) 73 us (95%) 165 us (99%). dist txn latency: 19 us (50%) 53 us (75%) 87 us (95%) 173 us (99%)  avg 34 us . local txn latency: 18 us (50%) 26 us (75%) 34 us (95%) 152 us (99%)  avg 21 us. txn commit latency: 18 us (50%) 34 us (75%) 73 us (95%) 164 us (99%) avg 28 us.
 LOCAL txn stall 475 us,  local_work 10 us,  remote_work 0 us,  commit_work 4 us,  commit_prepare 2 us,  commit_persistence 0 us,  commit_write_back 0 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 1280 us,  local_work 21 us,  remote_work 0 us,  commit_work 4 us,  commit_prepare 2 us,  commit_persistence 0 us,  commit_write_back 0 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0914 15:10:04.103116 13095 Executor.h:230] message stats, type: 0 count: 0 total size: 0
I0914 15:10:04.103152 13095 Executor.h:230] message stats, type: 1 count: 0 total size: 0
I0914 15:10:04.103165 13095 Executor.h:230] message stats, type: 2 count: 0 total size: 0
I0914 15:10:04.103192 13095 Executor.h:230] message stats, type: 3 count: 0 total size: 0
I0914 15:10:04.103214 13095 Executor.h:230] message stats, type: 4 count: 84885 total size: 2474208
I0914 15:10:04.103240 13095 Executor.h:230] message stats, type: 5 count: 85092 total size: 1106196
I0914 15:10:04.103266 13095 Executor.h:230] message stats, type: 6 count: 0 total size: 0
I0914 15:10:04.110514 13112 Executor.h:194] Executor 0 exits.
I0914 15:10:04.110514 13113 Executor.h:194] Executor 1 exits.
I0914 15:10:04.110529 13114 Manager.h:228] Manager(worker id = 2) on the coordinator node exits.
I0914 15:10:04.110991 13095 Executor.h:199] Worker 1 latency: 18 us (50%) 35 us (75%) 73 us (95%) 164 us (99%). dist txn latency: 18 us (50%) 52 us (75%) 84 us (95%) 170 us (99%)  avg 33 us . local txn latency: 18 us (50%) 26 us (75%) 33 us (95%) 148 us (99%)  avg 20 us. txn commit latency: 18 us (50%) 34 us (75%) 72 us (95%) 164 us (99%) avg 28 us.
 LOCAL txn stall 512 us,  local_work 10 us,  remote_work 0 us,  commit_work 4 us,  commit_prepare 2 us,  commit_persistence 0 us,  commit_write_back 0 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 1287 us,  local_work 21 us,  remote_work 0 us,  commit_work 4 us,  commit_prepare 2 us,  commit_persistence 0 us,  commit_write_back 0 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0914 15:10:04.120992 13095 CXLMemory.h:132] CXL memory usage: size_index_usage: 8007488 size_index_allocation: 8007488 size_index_free: 0 size_data_usage: 79631916 size_data_allocation: 79631916 size_data_free: 0 size_transport_usage: 16777664 size_transport_allocation: 16777664 size_transport_free: 0
I0914 15:10:04.121001 13095 Coordinator.h:492] Global Stats: total_commit: 531346 total_size_index_usage: 46200608 total_size_data_usage: 638014104 total_size_transport_usage: 16777664
I0914 15:10:05.121084 13110 Dispatcher.h:153] Incoming Dispatcher exits, network size: 26321491. socket_message_recv_latency(50th) 1 socket_message_recv_latency(75th) 1 socket_message_recv_latency(95th) 1 socket_message_recv_latency(99th) 2 internal_message_recv_latency(50th) 0 socket_message_recv_cnt 3270 socket_read_syscall 350296441 internal_message_recv_cnt 0
I0914 15:10:05.121095 13111 Dispatcher.h:268] Outgoing Dispatcher exits, network size: 26342504. msg_send_latency(50th) 0 msg_send_latency(75th) 0 msg_send_latency(95th) 0 msg_send_latency(99th) 0 msg_send_latency(avg) 0 msg_gen_to_sent_latency(50th) 16 msg_gen_to_sent_latency(75th) 8902 msg_gen_to_sent_latency(95th) 30913 msg_gen_to_sent_latency(99th) 53405 msg_gen_to_queue_latency(50th) 0 msg_gen_to_queue_latency(75th) 0 msg_gen_to_queue_latency(95th) 0 msg_gen_to_queue_latency(99th) 0 msg_disp_ltc(50th) 0 msg_disp_ltc(75th) 0 msg_disp_ltc(95th) 0 msg_disp_ltc(99th) 0 msg_disp_ltc(100th) 0 send_ltc(50th) 0 send_ltc(75th) 0 send_ltc(95th) 0 send_ltc(99th) 0 send_ltc(100th) 14 send_ltc(avg) 0 sendto_cnt 338730 network_size 26342504 network_msg_cnt 341653 network_msg_group_size avg 1 50th 1 internal_network_size 0 internal_network_msg_cnt 0
I0914 15:10:05.163327 13095 Coordinator.h:96] round_trip_latency 24 (50th) 56 (75th) 97 (95th) 97 (99th) 
I0914 15:10:05.163448 13095 Coordinator.h:318] Coordinator exits.
killing previous experiments...
killing previous experiments...
initializing cxl memory...
I0914 15:10:42.819734 13238 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0914 15:10:42.819772 13238 Database.h:166] creating hash tables for database...
I0914 15:10:42.823488 13238 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0914 15:10:42.823619 13238 Database.h:146] district initialization finished in 0 milliseconds.
I0914 15:10:42.899861 13238 Database.h:146] customer initialization finished in 76 milliseconds.
I0914 15:10:42.914333 13238 Database.h:146] customer_name_idx initialization finished in 14 milliseconds.
I0914 15:10:42.956584 13238 Database.h:146] item initialization finished in 42 milliseconds.
I0914 15:10:43.125497 13238 Database.h:146] stock initialization finished in 168 milliseconds.
I0914 15:10:43.161836 13238 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0914 15:10:43.161849 13238 Coordinator.h:42] Coordinator initializes 2 workers.
I0914 15:10:43.163599 13238 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0914 15:10:43.163745 13238 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:10:43.164878 13238 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:10:43.166025 13238 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:10:43.167176 13238 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:10:43.168329 13238 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:10:43.169468 13238 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:10:43.170621 13238 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:10:43.171780 13238 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 15:10:43.172933 13238 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 503 Bytes)
I0914 15:10:43.173136 13252 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0914 15:10:43.173399 13238 Socket.h:69] Disabling nagle
I0914 15:10:43.173422 13238 Coordinator.h:423] Coordinator 0 connected to 1
I0914 15:10:43.173574 13238 Socket.h:69] Disabling nagle
I0914 15:10:43.173579 13238 Coordinator.h:423] Coordinator 0 connected to 2
I0914 15:10:43.173705 13238 Socket.h:69] Disabling nagle
I0914 15:10:43.173710 13238 Coordinator.h:423] Coordinator 0 connected to 3
I0914 15:10:43.173842 13238 Socket.h:69] Disabling nagle
I0914 15:10:43.173856 13238 Coordinator.h:423] Coordinator 0 connected to 4
I0914 15:10:43.173954 13238 Socket.h:69] Disabling nagle
I0914 15:10:43.173959 13238 Coordinator.h:423] Coordinator 0 connected to 5
I0914 15:10:43.174026 13238 Socket.h:69] Disabling nagle
I0914 15:10:43.174031 13238 Coordinator.h:423] Coordinator 0 connected to 6
I0914 15:10:43.174120 13238 Socket.h:69] Disabling nagle
I0914 15:10:43.174125 13238 Coordinator.h:423] Coordinator 0 connected to 7
I0914 15:10:48.173421 13252 Socket.h:69] Disabling nagle
I0914 15:10:48.173434 13252 Coordinator.h:383] Listener accepted connection from coordinator 6
I0914 15:10:48.173444 13252 Socket.h:69] Disabling nagle
I0914 15:10:48.173446 13252 Coordinator.h:383] Listener accepted connection from coordinator 2
I0914 15:10:48.173480 13252 Socket.h:69] Disabling nagle
I0914 15:10:48.173480 13252 Coordinator.h:383] Listener accepted connection from coordinator 5
I0914 15:10:48.173560 13252 Socket.h:69] Disabling nagle
I0914 15:10:48.173563 13252 Coordinator.h:383] Listener accepted connection from coordinator 7
I0914 15:10:48.173657 13252 Socket.h:69] Disabling nagle
I0914 15:10:48.173660 13252 Coordinator.h:383] Listener accepted connection from coordinator 1
I0914 15:10:48.173666 13252 Socket.h:69] Disabling nagle
I0914 15:10:48.173668 13252 Coordinator.h:383] Listener accepted connection from coordinator 4
I0914 15:10:48.173674 13252 Socket.h:69] Disabling nagle
I0914 15:10:48.173676 13252 Coordinator.h:383] Listener accepted connection from coordinator 3
I0914 15:10:48.173677 13252 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0914 15:10:48.173741 13238 Coordinator.h:435] Coordinator 0 connected to all peers.
I0914 15:10:48.173769 13238 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0914 15:10:48.173784 13238 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0914 15:10:48.173838 13253 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0914 15:10:48.173847 13238 Coordinator.h:146] Coordinator starts to run 3 workers.
I0914 15:10:48.173902 13254 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0914 15:10:48.173918 13255 Executor.h:74] Executor 0 starts.
I0914 15:10:48.173949 13255 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0914 15:10:48.173954 13256 Executor.h:74] Executor 1 starts.
I0914 15:10:48.174027 13257 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0914 15:10:48.174062 13256 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
